"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00199968225186517,0.813556467355778,0.511,0.254,1,"Other","PPP1CB"
0.00201678070486342,0.991252169127784,0.255,0.104,1,"Other","PPP1R11"
0.00202170796739402,1.16657779734776,0.255,0.105,1,"Other","THOC7"
0.00207450371104876,1.40524049675765,0.255,0.11,1,"Other","SARS"
0.00209071663482323,1.18233203367421,0.298,0.143,1,"Other","THBS1"
0.00218166401873604,0.889165967111323,0.574,0.324,1,"Other","CUTA"
0.00224015872603069,0.96562806321418,0.34,0.152,1,"Other","PSMA5"
0.0023866113181876,0.803524384812645,0.511,0.259,1,"Other","ENSA"
0.00252385613389318,0.584849782839661,0.362,0.166,1,"Other","HES4"
0.00257599033263517,0.786833559025124,0.574,0.301,1,"Other","SPCS1"
0.00260988115562726,0.599219302856811,0.787,0.488,1,"Other","HMGN1"
0.00264248402831364,0.789818097444305,0.426,0.214,1,"Other","DDX17"
0.00271460832120741,0.663170032739969,0.532,0.278,1,"Other","PSMB6"
0.00279943171870252,0.801924878141841,0.404,0.192,1,"Other","GSTO1"
0.00281874237325829,0.879170627935614,0.298,0.13,1,"Other","CCT7"
0.00287322105148987,0.76713314753905,0.532,0.303,1,"Other","PARK7"
0.00289084759232126,1.04902741994956,0.277,0.12,1,"Other","CLCN3"
0.00294003459785016,0.715246574383594,0.426,0.203,1,"Other","POLR1D"
0.00298730285875277,0.847929328757859,0.383,0.183,1,"Other","TMEM14C"
0.00298810030568517,0.847442408238711,0.404,0.209,1,"Other","DDIT4"
0.00306076147865948,0.674398710210695,0.596,0.314,1,"Other","HNRNPU"
0.00307437213023946,0.736261215217232,0.383,0.183,1,"Other","RP11-864N7.2"
0.00320488246694814,1.02274382987208,0.404,0.209,1,"Other","MRPL51"
0.0032259161618143,0.768683477418786,0.511,0.258,1,"Other","DAD1"
0.00325080744704902,0.530801981625397,0.745,0.485,1,"Other","NPM1"
0.00332336137740525,0.696609925694781,0.447,0.229,1,"Other","HNRNPM"
0.003535927938213,1.12644698333833,0.277,0.124,1,"Other","SAT2"
0.00360763740760038,0.644482802079229,0.638,0.37,1,"Other","SNHG8"
0.00366622157467633,0.786138335111954,0.447,0.237,1,"Other","BRK1"
0.00371827066044088,0.969782276787843,0.277,0.124,1,"Other","TXNL1"
0.00414039589000235,0.674291952793954,0.745,0.445,1,"Other","COMMD6"
0.00433910560558666,0.818361195268121,0.34,0.166,1,"Other","ZNF207"
0.00446749887731712,0.770592440248715,0.34,0.159,1,"Other","PFDN2"
0.00449660781165879,0.511954694391159,0.915,0.691,1,"Other","HNRNPA1"
0.00455186015371127,0.925387255127244,0.255,0.112,1,"Other","SYNCRIP"
0.00459366221599311,0.871927965466179,0.277,0.124,1,"Other","ELF1"
0.00486626339258639,0.883989473797631,0.255,0.111,1,"Other","MAT2A"
0.00495049365759824,0.690969943502181,0.34,0.156,1,"Other","ITGB1"
0.0050701507284105,0.617416973712924,0.489,0.265,1,"Other","N4BP2L2"
0.00547576631581993,0.829490115271762,0.255,0.11,1,"Other","COPZ1"
0.00552547713134787,0.718069937295714,0.383,0.194,1,"Other","SF3B2"
0.00561369431264793,1.12662430911158,0.298,0.144,1,"Other","REEP5"
0.00573533874954955,0.785722057173876,0.426,0.224,1,"Other","SNRPE"
0.00577828793395038,0.805899333300353,0.468,0.254,1,"Other","EIF2S2"
0.00611454905895029,0.659926645510569,0.574,0.317,1,"Other","SNRPF"
0.00621659812444319,0.679805554079271,0.66,0.415,1,"Other","HNRNPA3"
0.00682219950980235,0.695307288739461,0.34,0.165,1,"Other","RSL1D1"
0.00702017434207393,0.621767452744999,0.66,0.488,1,"Other","ITM2B"
0.00703366968951318,0.696283039696135,0.255,0.11,1,"Other","PDCD10"
0.00731895159229647,0.676695086587707,0.553,0.309,1,"Other","ATP6V0E1"
0.00731933020871604,0.653493952611721,0.383,0.192,1,"Other","MRPS21"
0.00757699927899124,0.664610127292409,0.34,0.169,1,"Other","YPEL5"
0.00769993259116283,0.821994271165192,0.362,0.185,1,"Other","XRCC6"
0.00810450391779566,0.775282850845584,0.404,0.214,1,"Other","PAPOLA"
0.00877692288977174,0.632859274215434,0.404,0.201,1,"Other","CD99"
0.00920460366993168,0.846612258783777,0.277,0.134,1,"Other","SF3B1"
0.0093417114724368,1.03209246593043,0.277,0.134,1,"Other","C8orf59"
0.00982206231817616,0.803386185044107,0.277,0.134,1,"Other","HSD17B10"
